xi,chosen,rejected,best_V,worst_V,delta_V,rel_V
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4541.json,open(125); open(131); open(141),open(S1:34); open(S2:15); open(S3:70),20322.14592586891,21838.883639799515,1516.7377139306045,1.0746347221136665
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7547.json,open(105); open(128); open(S1:41),open(105); open(128); open(S6:136),17543.252360197494,18679.380036672923,1136.1276764754293,1.0647615193094468
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7547.json,open(105); open(128); open(S1:41),open(105); open(128); open(132),17543.252360197494,18674.173160652423,1130.9208004549291,1.064464717102331
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7547.json,open(105); open(128); open(132),open(105); open(128); open(S6:136),18674.173160652423,18679.380036672923,5.206876020500204,1.0002788276608396
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7349.json,open(S5:121); open(131); open(S7:151),open(118); open(131); open(S6:135),17484.70358665916,21396.01973219041,3911.3161455312475,1.223699311008943
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7349.json,open(S5:121); open(131); open(S7:151),open(118); open(S1:41); open(128),17484.70358665916,21345.668733665778,3860.9651470066165,1.2208195939880007
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7349.json,open(S5:121); open(131); open(S7:151),open(118); open(131); open(149),17484.70358665916,21039.258286104465,3554.5546994453034,1.2032951077396263
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7349.json,open(S5:121); open(131); open(S7:151),open(118); open(131); open(S7:149),17484.70358665916,21039.258286104465,3554.5546994453034,1.2032951077396263
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6334.json,open(105); open(128); open(S6:136),open(S3:70); open(S1:34); open(S2:15),16672.55330396323,18587.996188854864,1915.442884891636,1.1148859955623183
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9170.json,open(131),open(131); open(149); open(S7:150),20510.95753960498,21863.491069493906,1352.5335298889258,1.0659419984307068
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8534.json,open(S4:105); open(128); open(S6:139),open(S4:105); open(128); open(S6:136),21105.028894556603,22438.95308546388,1333.924190907277,1.0632040921418175
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8534.json,open(S4:105); open(128); open(S6:139),open(149); open(156),21105.028894556603,21552.90835679361,447.87946223700783,1.0212214569558122
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8534.json,open(149); open(156),open(S4:105); open(128); open(S6:136),21552.90835679361,22438.95308546388,886.0447286702693,1.0411102164961872
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_76.json,open(41); open(128); open(S6:135),open(41); open(128); open(S6:136),19833.92670476347,20836.40469573128,1002.4779909678073,1.0505435966306684
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6051.json,open(131),open(131); open(141); open(S7:150),17032.18499530705,21512.57762501409,4480.392629707043,1.2630544836696844
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6051.json,open(131),open(34); open(15); open(70),17032.18499530705,20392.481036723726,3360.2960414166773,1.1972909548799848
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6051.json,open(131),open(S7:150); open(S7:151); open(S7:153),17032.18499530705,19627.95446455392,2595.769469246872,1.1524037855367408
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6051.json,open(131),open(131); open(147); open(S7:150),17032.18499530705,17621.044765757244,588.8597704501954,1.0345733545409732
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3281.json,open(125); open(131); open(141),open(S6:135); open(S8:160); open(S9:5),19389.089173363067,20169.654637631527,780.5654642684603,1.0402579748480816
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6521.json,open(131),open(131); open(149); open(S7:150),18561.04739959685,18887.7825058354,326.73510623854963,1.0176032687813537
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6521.json,open(131),open(131); open(S7:150),18561.04739959685,18759.02650303619,197.979103439342,1.0106663756186325
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6521.json,open(131),open(131); open(149),18561.04739959685,18719.611095147986,158.56369555113633,1.0085428204636007
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6521.json,open(131); open(149),open(131); open(149); open(S7:150),18719.611095147986,18887.7825058354,168.1714106874133,1.0089837021630754
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5275.json,open(41); open(128),open(S1:34); open(S2:15); open(S3:70),15994.082340099229,19116.40826951062,3122.3259294113905,1.1952175725382703
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5275.json,open(41); open(128),open(41); open(128); open(S6:136),15994.082340099229,17249.847025807983,1255.7646857087548,1.0785143316763095
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5275.json,open(41); open(128); open(S6:136),open(S1:34); open(S2:15); open(S3:70),17249.847025807983,19116.40826951062,1866.5612437026357,1.1082074085010738
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_350.json,open(105); open(128); open(S6:136),open(S3:70); open(S4:95); open(S1:34),21006.460939026067,22446.601775779633,1440.140836753566,1.068557042565797
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_350.json,open(105); open(128); open(S6:136),open(S3:70); open(S4:95); open(S3:72),21006.460939026067,21989.438250751493,982.9773117254263,1.0467940465830319
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_350.json,open(S3:70); open(S4:95); open(S3:72),open(S3:70); open(S4:95); open(S1:34),21989.438250751493,22446.601775779633,457.1635250281397,1.0207901411493545
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4534.json,open(118); open(131); open(S7:149),open(118); open(128),21004.373816188323,21393.37538675198,389.0015705636579,1.0185200270176038
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4534.json,open(118); open(131); open(S7:149),open(118); open(131); open(S6:135),21004.373816188323,21364.163012350975,359.78919616265193,1.0171292512364905
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4534.json,open(118); open(131); open(S7:149),open(118); open(S1:41); open(128),21004.373816188323,21299.9615940284,295.58777784007543,1.014072677454077
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4534.json,open(118); open(S1:41); open(128),open(118); open(128),21299.9615940284,21393.37538675198,93.41379272358245,1.0043856319792508
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6688.json,open(131),open(S1:34); open(S2:15); open(S3:70),17070.153855843346,19926.07233248328,2855.918476639934,1.167304788273031
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6688.json,open(131),open(131); open(149); open(S7:150),17070.153855843346,18429.512996256624,1359.3591404132785,1.079633678283922
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6688.json,open(131); open(149); open(S7:150),open(S1:34); open(S2:15); open(S3:70),18429.512996256624,19926.07233248328,1496.5593362266554,1.0812044971850658
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1903.json,open(105); open(128); open(S6:136),open(S1:34); open(S2:15); open(S3:70),19321.445572094333,22248.96896987369,2927.5233977793578,1.151516789303153
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5364.json,open(131); open(149); open(S7:150),open(131); open(141); open(149),18850.445003498713,22498.902115920286,3648.4571124215727,1.1935475322595517
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5364.json,open(131); open(149); open(S7:150),open(S3:70); open(S7:150); open(S1:34),18850.445003498713,21760.729226810425,2910.2842233117117,1.154388091250448
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5364.json,open(S3:70); open(S7:150); open(S1:34),open(131); open(141); open(149),21760.729226810425,22498.902115920286,738.172889109861,1.0339222496367626
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5745.json,open(131); open(149),open(S6:135); open(S7:150); open(S9:5),16277.223213834262,20176.084308888854,3898.8610950545917,1.2395286372764667
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5745.json,open(131); open(149),open(S1:34); open(S2:15); open(S3:70),16277.223213834262,19642.50771006963,3365.2844962353665,1.2067480707259184
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5745.json,open(131); open(149),open(S6:135); open(S7:150); open(S1:34),16277.223213834262,16959.824884818736,682.6016709844735,1.0419360023523128
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5745.json,open(131); open(149),open(131); open(186),16277.223213834262,16462.53658086282,185.31336702855697,1.011384826797181
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5913.json,open(131),open(118); open(131); open(149),16375.148900432523,22265.269812717957,5890.120912285434,1.3596987696478202
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5913.json,open(131),open(118); open(131); open(S7:150),16375.148900432523,21417.24365577393,5042.094755341408,1.3079113836459972
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5913.json,open(131),open(118); open(131),16375.148900432523,21226.52983147182,4851.380931039297,1.2962648437908957
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5913.json,open(131),open(131); open(149),16375.148900432523,17352.449312255707,977.3004118231838,1.0596819252005318
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4243.json,open(105); open(128); open(132),open(105); open(128); open(S6:136),18606.444936612053,18613.426911239225,6.981974627171439,1.0003752449568393
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8138.json,open(131),open(131); open(141); open(S7:150),16805.703500710013,21137.210407544455,4331.506906834442,1.2577402907680386
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8138.json,open(131),open(131); open(S7:150),16805.703500710013,17015.076740665427,209.37323995541374,1.0124584632798364
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8138.json,open(131),open(131); open(149); open(S7:150),16805.703500710013,16967.849826937312,162.14632622729914,1.0096482914993978
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8138.json,open(131),open(131); open(S7:149); open(155),16805.703500710013,16920.551477150653,114.8479764406402,1.0068338690157057
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5685.json,open(105); open(128); open(S6:135),open(105); open(128); open(S6:136),16822.721300439418,17825.940206731746,1003.218906292328,1.0596347575624476
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6366.json,open(105); open(128); open(S6:136),open(S3:70); open(S3:71); open(S4:95),22336.13812392999,28646.91267786578,6310.774553935789,1.2825365118589902
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6366.json,open(105); open(128); open(S6:136),open(S3:70); open(S4:95); open(S1:34),22336.13812392999,23638.17664002044,1302.038516090448,1.0582929111946842
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6366.json,open(S3:70); open(S4:95); open(S1:34),open(S3:70); open(S3:71); open(S4:95),23638.17664002044,28646.91267786578,5008.736037845341,1.2118918101900185
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8483.json,open(131),open(131); open(4),16226.108828292889,21979.194797781733,5753.085969488844,1.3545573390619317
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8483.json,open(131),open(131); open(141); open(S7:150),16226.108828292889,19338.519682045062,3112.4108537521734,1.1918149869872174
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8483.json,open(131),open(131); open(149); open(S7:150),16226.108828292889,16510.192802786078,284.0839744931891,1.0175078312058305
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8483.json,open(131); open(149); open(S7:150),open(131); open(4),16510.192802786078,21979.194797781733,5469.001994995655,1.3312500381020849
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6769.json,open(131),open(131); open(149); open(S7:150),16245.970929701421,16446.774389904516,200.8034602030948,1.012360200635099
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6769.json,open(131),open(131); open(149),16245.970929701421,16285.025114552902,39.054184851480386,1.0024039304896255
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6769.json,open(131); open(149),open(131); open(149); open(S7:150),16285.025114552902,16446.774389904516,161.74927535161441,1.0099323933622348
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6244.json,open(105); open(128); open(130),open(105); open(128); open(S6:136),22021.243667819654,48929.17833232332,26907.934664503664,2.22190803890995
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2401.json,open(131),open(131); open(141); open(S7:150),16441.95349635266,21375.907526654995,4933.954030302335,1.3000832006608485
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2401.json,open(131),open(S7:150); open(S7:151); open(S7:153),16441.95349635266,19604.627085336255,3162.6735889835945,1.1923538823829647
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2401.json,open(131),open(131); open(S7:150),16441.95349635266,16729.92182029765,287.9683239449914,1.0175142402640216
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2401.json,open(131),open(131); open(149); open(S7:150),16441.95349635266,16681.841829317123,239.8883329644632,1.0145900140769573
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9980.json,open(118); open(131); open(149),open(118); open(149); open(S6:136),20809.397481586126,25072.528169481757,4263.130687895631,1.2048656474397206
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9980.json,open(118); open(131); open(149),open(105); open(128); open(S6:136),20809.397481586126,25021.551866760652,4212.154385174526,1.2024159704240254
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9980.json,open(118); open(131); open(149),open(118); open(131); open(S7:150),20809.397481586126,21198.55654256755,389.15906098142295,1.0187011210356178
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9980.json,open(118); open(131); open(149),open(118); open(S5:123); open(131),20809.397481586126,21115.041703423172,305.64422183704664,1.0146877977657693
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4364.json,open(105); open(128); open(S1:42),open(S4:95); open(S5:120); open(S9:5),17113.050481830916,20923.062563916,3810.0120820850825,1.2226378100228366
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4364.json,open(105); open(128); open(S1:42),open(41); open(128); open(S6:136),17113.050481830916,18548.562420153103,1435.5119383221863,1.0838840474318874
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4364.json,open(105); open(128); open(S1:42),open(105); open(128); open(S6:136),17113.050481830916,18333.0568909822,1220.0064091512832,1.0712909957489212
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4364.json,open(105); open(128); open(S1:42),open(105); open(128); open(S6:135),17113.050481830916,17330.077132355924,217.02665052500743,1.0126819383110817
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3054.json,open(131),open(S5:124); open(131); open(141),16245.086147770187,19980.111604795802,3735.0254570256147,1.2299172453165652
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3054.json,open(131),open(131); open(147); open(S7:150),16245.086147770187,18122.853574058445,1877.7674262882574,1.1155898718669461
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3054.json,open(131),open(131); open(156),16245.086147770187,17134.851355803516,889.7652080333282,1.0547713443892976
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3054.json,open(131),open(131); open(149); open(S7:150),16245.086147770187,16886.250878239236,641.1647304690487,1.0394682259384052
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8120.json,open(131),open(131); open(141); open(S7:150),19132.087188756057,22155.230783407074,3023.1435946510173,1.1580143120206834
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8120.json,open(131),open(131); open(149); open(S7:150),19132.087188756057,19247.460382833226,115.37319407716859,1.0060303506323645
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8120.json,open(131),open(131); open(S6:135),19132.087188756057,19160.41296597417,28.325777218113217,1.001480537744714
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8120.json,open(131),open(131); open(149),19132.087188756057,19157.005086475463,24.917897719406028,1.0013024139746787
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9663.json,open(131),open(118); open(S6:135); open(149),16999.990043761205,23010.758048950676,6010.768005189471,1.3535747956155628
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9663.json,open(131),open(118); open(131); open(S7:150),16999.990043761205,22036.64297033294,5036.652926571736,1.2962738750791285
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9663.json,open(131),open(118); open(131); open(S6:135),16999.990043761205,21853.824992472208,4853.834948711003,1.285519870083236
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9663.json,open(131),open(131); open(149); open(S7:150),16999.990043761205,18322.936949377003,1322.9469056157977,1.077820451789106
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8778.json,open(S1:41); open(128); open(S6:136),open(118); open(S1:41); open(128),17215.58077349279,20763.14140601391,3547.5606325211193,1.2060668576446387
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8778.json,open(S1:41); open(128); open(S6:136),open(118); open(131); open(S6:135),17215.58077349279,20732.332323939343,3516.751550446552,1.2042772530719017
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8778.json,open(S1:41); open(128); open(S6:136),open(118); open(131); open(S7:149),17215.58077349279,20373.37024584969,3157.789472356897,1.1834262528754775
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8778.json,open(S1:41); open(128); open(S6:136),open(118); open(131); open(149),17215.58077349279,20373.37024584969,3157.789472356897,1.1834262528754775
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1204.json,open(131),open(S5:120); open(S7:150); open(S1:34),15360.191267516879,16990.496169282567,1630.3049017656886,1.106138320374525
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1204.json,open(131),open(131); open(149); open(S7:150),15360.191267516879,15517.492916852349,157.30164933546985,1.0102408652728254
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1204.json,open(131); open(149); open(S7:150),open(S5:120); open(S7:150); open(S1:34),15517.492916852349,16990.496169282567,1473.0032524302187,1.0949253375092896
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5940.json,open(131),open(131); open(149); open(S7:150),20324.02255686626,20737.036173791104,413.0136169248435,1.0203214504298663
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5940.json,open(131),open(131); open(149),20324.02255686626,20507.837873721237,183.81531685497612,1.0090442389709353
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5940.json,open(131); open(149),open(131); open(149); open(S7:150),20507.837873721237,20737.036173791104,229.1983000698674,1.0111761318516939
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9969.json,open(41); open(128),open(41); open(128); open(S6:136),16669.69613825332,17930.964884907396,1261.2687466540774,1.0756623717789158
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9315.json,open(105); open(128); open(132),open(105); open(128); open(S6:136),20848.391595364697,50593.24571629515,29744.85412093045,2.4267217681935587
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9315.json,open(105); open(128); open(132),open(119); open(S5:123); open(125),20848.391595364697,32243.151199383374,11394.759604018676,1.546553414055793
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9315.json,open(105); open(128); open(132),open(118); open(131); open(S7:150),20848.391595364697,22848.79468238065,2000.4030870159513,1.095949995848155
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9315.json,open(118); open(131); open(S7:150),open(105); open(128); open(S6:136),22848.79468238065,50593.24571629515,27744.451033914498,2.21426322130283
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5153.json,open(131),open(S1:34); open(S2:15); open(S4:95),15127.993824607413,15925.080316881671,797.0864922742585,1.0526895040753987
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5153.json,open(131),open(131); open(149); open(S7:150),15127.993824607413,15242.671113124592,114.67728851717948,1.007580469019669
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5153.json,open(131),open(131); open(149),15127.993824607413,15151.9062264808,23.912401873387353,1.001580672371408
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5153.json,open(131); open(149),open(S1:34); open(S2:15); open(S4:95),15151.9062264808,15925.080316881671,773.1740904008711,1.0510281728809543
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9937.json,open(131),open(131); open(141); open(149),15994.564940736782,18953.698409209377,2959.1334684725953,1.1850086876033705
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9937.json,open(131),open(131); open(149); open(S7:150),15994.564940736782,16109.184752641946,114.61981190516417,1.007166172529847
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9937.json,open(131),open(131); open(S7:150),15994.564940736782,16107.598720373118,113.03377963633648,1.0070670118290275
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9937.json,open(131),open(131); open(149),15994.564940736782,16018.444787187893,23.879846451111007,1.0014929975613336
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6675.json,open(105); open(128),open(105); open(128); open(S6:136),19642.751109133762,20901.06687883909,1258.3157697053284,1.0640600577136172
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5238.json,open(105); open(128); open(S1:41),open(105); open(128); open(S6:136),22112.183675660497,23238.14382467816,1125.9601490176647,1.050920350768298
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5238.json,open(105); open(128); open(S1:41),open(105); open(128); open(132),22112.183675660497,23232.892654266667,1120.7089786061697,1.0506828721687838
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5238.json,open(105); open(128); open(132),open(105); open(128); open(S6:136),23232.892654266667,23238.14382467816,5.251170411494968,1.0002260230996476
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4724.json,open(131),open(131); open(141); open(S7:150),16955.562388691014,22069.637666760296,5114.075278069282,1.3016163758437325
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4724.json,open(131),open(131); open(149); open(S7:150),16955.562388691014,18154.674799101926,1199.1124104109113,1.0707208869232607
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4724.json,open(131),open(131); open(149),16955.562388691014,17741.85365545516,786.2912667641467,1.0463736471099647
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4724.json,open(131); open(149),open(131); open(141); open(S7:150),17741.85365545516,22069.637666760296,4327.784011305135,1.2439307693181458
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2377.json,open(131); open(149); open(S7:150),open(105); open(128); open(S2:21),20111.644810032976,25911.625786530894,5799.980976497918,1.2883891910026433
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2377.json,open(131); open(149); open(S7:150),open(105); open(128); open(S6:136),20111.644810032976,21675.621929283727,1563.9771192507505,1.07776475440092
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2377.json,open(131); open(149); open(S7:150),open(41); open(128); open(S6:136),20111.644810032976,21617.78497271424,1506.1401626812622,1.074888959948711
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2377.json,open(131); open(149); open(S7:150),open(105); open(128),20111.644810032976,20318.09878941522,206.45397938224414,1.010265395065015
