xi,chosen,rejected,best_V,worst_V,delta_V,rel_V
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6688.json,open(131),open(131); open(141); open(S7:149),11981.25371854441,12850.509898987639,869.256180443228,1.0725513540455125
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6688.json,open(131),open(131); open(149); open(S7:150),11981.25371854441,12477.085086852012,495.8313683076012,1.0413839302593317
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6688.json,open(131); open(149); open(S7:150),open(S1:34); open(S2:15); open(S3:70),12477.085086852012,14890.235338823673,2413.1502519716614,1.193406571741229
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1903.json,open(105); open(128),open(S1:34); open(S2:15); open(S3:70),11928.728426891857,14912.090574174874,2983.3621472830164,1.2500989242539373
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1903.json,open(105); open(128),open(105); open(128); open(S6:136),11928.728426891857,11929.31018221699,0.5817553251326899,1.0000487692656177
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1903.json,open(105); open(128); open(S6:136),open(S1:34); open(S2:15); open(S3:70),11929.31018221699,14912.090574174874,2982.7803919578837,1.2500379608205938
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2943.json,open(S7:150); open(S7:151); open(S7:152),open(S7:150); open(S9:5); open(S1:34),17169.0453928311,18098.431015303286,929.3856224721858,1.0541314674874265
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2943.json,open(S7:150); open(S7:151); open(S7:152),open(132); open(147); open(S7:150),17169.0453928311,17810.111448447453,641.066055616353,1.037338479860041
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2943.json,open(S7:150); open(S7:151); open(S7:152),open(S7:150); open(S7:151); open(S9:5),17169.0453928311,17605.134183003687,436.0887901725873,1.0253997109445978
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2943.json,open(S7:150); open(S7:151); open(S9:5),open(S7:150); open(S9:5); open(S1:34),17605.134183003687,18098.431015303286,493.29683229959846,1.028020055239104
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5364.json,open(131); open(149),open(131); open(S7:150),13852.849717968737,13853.04462416965,0.194906200913465,1.0000140697549516
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5364.json,open(131); open(149),open(131),13852.849717968737,13853.010361771587,0.16064380285024527,1.0000115964444949
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5364.json,open(131); open(149),open(131); open(149); open(S7:150),13852.849717968737,13852.897824683272,0.04810671453560644,1.0000034726944647
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5364.json,open(131); open(149); open(S7:150),open(131); open(S7:150),13852.897824683272,13853.04462416965,0.14679948637785856,1.0000105970236868
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5745.json,open(131); open(149),open(131); open(141); open(S6:138),11819.568995007981,16555.57375037349,4736.004755365508,1.4006918321104407
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5745.json,open(131); open(149),open(S6:135); open(S7:150); open(S1:34),11819.568995007981,12371.870751397306,552.3017563893245,1.0467277408019353
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5745.json,open(131); open(149),open(131); open(141); open(S7:150),11819.568995007981,11836.93526657779,17.366271569808305,1.0014692812891184
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5745.json,open(131); open(149),open(131),11819.568995007981,11819.710195017971,0.141200009989916,1.0000119462909391
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5913.json,open(S5:123); open(131); open(S7:150),open(118); open(S1:41); open(128),12154.589543844782,14914.832075093676,2760.242531248894,1.2270946724520788
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5913.json,open(S5:123); open(131); open(S7:150),open(118); open(131); open(149),12154.589543844782,14472.878275313758,2318.288731468976,1.1907336091528473
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5913.json,open(S5:123); open(131); open(S7:150),open(118); open(131); open(S7:150),12154.589543844782,14439.684200568181,2285.0946567233987,1.1880026181452252
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5913.json,open(118); open(131); open(S7:150),open(118); open(S1:41); open(128),14439.684200568181,14914.832075093676,475.14787452549535,1.0329056971001345
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8138.json,open(131); open(186); open(S7:150),open(131); open(147); open(S7:150),11850.117908707967,12874.060848006551,1023.942939298584,1.0864078270939521
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8138.json,open(131); open(186); open(S7:150),open(131); open(S7:150),11850.117908707967,12342.34287539154,492.22496668357235,1.0415375585690894
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8138.json,open(131); open(186); open(S7:150),open(131),11850.117908707967,12342.303504679201,492.18559597123385,1.0415342361791653
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8138.json,open(131); open(186); open(S7:150),open(131); open(149); open(S7:150),11850.117908707967,12342.303338192181,492.1854294842142,1.0415342221297677
