xi,chosen,rejected,best_V,worst_V,delta_V,rel_V
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7349.json,open(S5:123); open(S6:136); open(149),open(118); open(131),17515.83450570088,21368.410390353645,3852.575884652764,1.219948177941443
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7349.json,open(S5:123); open(S6:136); open(149),open(118); open(131); open(S7:149),17515.83450570088,21039.258286104465,3523.423780403584,1.2011564895327604
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7349.json,open(S5:123); open(S6:136); open(149),open(S7:151); open(S8:160); open(S1:34),17515.83450570088,17842.012010877155,326.1775051762743,1.0186218649799479
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6334.json,open(105); open(128); open(S6:135),open(S1:34); open(S2:15); open(S3:70),15669.193840741578,18587.996188854864,2918.802348113286,1.1862764847878828
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6334.json,open(105); open(128); open(S6:135),open(105); open(128); open(S6:136),15669.193840741578,16672.55330396323,1003.35946322165,1.0640338918147025
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6334.json,open(105); open(128); open(S6:135),open(105); open(128); open(132),15669.193840741578,16667.302353766267,998.1085130246884,1.0636987788375876
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6334.json,open(105); open(128); open(132),open(S1:34); open(S2:15); open(S3:70),16667.302353766267,18587.996188854864,1920.6938350885976,1.1152372348159019
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9170.json,open(131),open(131); open(149); open(S7:150),20510.95753960498,21863.491069493906,1352.5335298889258,1.0659419984307068
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8534.json,open(S4:105); open(128); open(S6:136),open(S4:95); open(S4:97); open(S4:98),22438.95308546388,32256.04236485537,9817.08927939149,1.4375021081420716
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6051.json,open(131),open(131); open(149); open(S7:150),17032.18499530705,17190.614308135046,158.4293128279969,1.0093017609233137
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3281.json,open(125); open(131); open(S7:150),open(125); open(131); open(141),16527.96410578657,19389.089173363067,2861.125067576497,1.17310813656564
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3281.json,open(125); open(131); open(S7:150),open(S6:135); open(S8:160); open(S1:34),16527.96410578657,16952.906809682314,424.94270389574376,1.025710529208311
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3281.json,open(S6:135); open(S8:160); open(S1:34),open(125); open(131); open(141),16952.906809682314,19389.089173363067,2436.182363680753,1.1437029290038554
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6521.json,open(131),open(131); open(141); open(S7:150),18561.04739959685,21485.39674926078,2924.349349663931,1.1575530349503578
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6521.json,open(131),open(131); open(149); open(S7:150),18561.04739959685,18887.7825058354,326.73510623854963,1.0176032687813537
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6521.json,open(131),open(131); open(149),18561.04739959685,18719.611095147986,158.56369555113633,1.0085428204636007
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6521.json,open(131); open(149),open(131); open(141); open(S7:150),18719.611095147986,21485.39674926078,2765.785654112795,1.1477480295960674
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_350.json,open(105); open(128); open(S6:136),open(S3:70); open(S4:95); open(S1:34),21006.460939026067,22446.601775779633,1440.140836753566,1.068557042565797
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4534.json,open(S1:41); open(128); open(S6:136),open(118); open(131); open(S6:135),17743.909251126137,21364.163012350975,3620.253761224838,1.204027968695516
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4534.json,open(S1:41); open(128); open(S6:136),open(118); open(131); open(149),17743.909251126137,21004.373816188323,3260.464565062186,1.1837511970399226
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4534.json,open(S1:41); open(128); open(S6:136),open(118); open(131); open(S7:149),17743.909251126137,21004.373816188323,3260.464565062186,1.1837511970399226
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4534.json,open(118); open(131); open(S7:149),open(118); open(131); open(S6:135),21004.373816188323,21364.163012350975,359.78919616265193,1.0171292512364905
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6688.json,open(131),open(131); open(149); open(150),17070.153855843346,18429.512996256624,1359.3591404132785,1.079633678283922
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6688.json,open(131),open(131); open(149); open(S7:150),17070.153855843346,18429.512996256624,1359.3591404132785,1.079633678283922
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6688.json,open(131),open(131); open(149),17070.153855843346,17994.453650901934,924.2997950585886,1.0541471273700436
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6688.json,open(131); open(149),open(131); open(149); open(150),17994.453650901934,18429.512996256624,435.05934535468987,1.0241774134294366
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5364.json,open(131),open(131); open(141); open(S7:150),18688.512757130797,23021.312413289666,4332.79965615887,1.2318429354152671
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5364.json,open(131),open(S3:70); open(S7:150); open(S1:34),18688.512757130797,21760.729226810425,3072.216469679628,1.164390634482532
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5364.json,open(131),open(131); open(149); open(S7:150),18688.512757130797,18850.445003498713,161.93224636791638,1.0086648011252863
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5364.json,open(131),open(131); open(149),18688.512757130797,18691.376541806756,2.863784675959323,1.0001532376981077
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5745.json,open(131); open(149),open(131); open(141); open(S7:150),16277.223213834262,21461.98213577791,5184.758921943649,1.318528464826669
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5745.json,open(131); open(149),open(S6:135); open(S7:150); open(S9:5),16277.223213834262,20176.084308888854,3898.8610950545917,1.2395286372764667
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5745.json,open(131); open(149),open(131); open(149); open(S9:10),16277.223213834262,18013.561026386586,1736.3378125523232,1.1066728513667234
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5745.json,open(131); open(149),open(S6:135); open(S7:150); open(S1:34),16277.223213834262,16959.824884818736,682.6016709844735,1.0419360023523128
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5913.json,open(131); open(149); open(S7:150),open(118); open(S1:41); open(128),17764.404858898655,24392.51176802438,6628.106909125723,1.373111678199877
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5913.json,open(131); open(149); open(S7:150),open(118); open(131); open(149),17764.404858898655,22265.269812717957,4500.864953819302,1.2533642409959318
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5913.json,open(131); open(149); open(S7:150),open(118); open(131); open(S7:150),17764.404858898655,21417.24365577393,3652.838796875276,1.205626860336133
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5913.json,open(131); open(149); open(S7:150),open(118); open(131),17764.404858898655,21226.52983147182,3462.124972573165,1.1948911320177944
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8138.json,open(131); open(149); open(S7:150),open(131); open(141); open(S7:150),16967.849826937312,21137.210407544455,4169.360580607143,1.245721209412643
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8138.json,open(131); open(149); open(S7:150),open(131); open(S7:150),16967.849826937312,17015.076740665427,47.226913728114596,1.0027833175216543
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8138.json,open(131); open(S7:150),open(131); open(141); open(S7:150),17015.076740665427,21137.210407544455,4122.133666879028,1.2422635953811054
